Invoice no,Customer id,Product id list,Invoice date,Shopping mall
INV01460,C00705,"P00505,P00336,P00317",03/05/2025,ST
INV01461,C00888,"P00248,P00071",02/08/2025,MK
INV01462,C00677,"P00505,P00336,P00317,P00313,P00331",12/11/2024,MK
INV01463,C01065,"P00059,P00245,P00278,P00110",11/03/2025,CYB
INV01464,C00709,"P00483,P00309,P00208,P00315",28/12/2024,TKO
INV01465,C00082,"P00096,P00061,P00443,P00399",17/09/2025,ST
INV01466,C01831,"P00021,P00181,P00439,P00469,P00044",10/02/2025,ST
INV01467,C00872,"P00019,P00129",21/02/2024,CYB
INV01468,C00111,"P00021,P00181,P00439,P00050,P00406",26/02/2025,ST
INV01469,C01474,"P00222,P00561,P00565,P00484",04/11/2025,TKO
INV01470,C01017,"P00505,P00336,P00317,P00275,P00172",16/08/2025,MK
INV01471,C00740,"P00357,P00170,P00156,P00077,P00569",23/03/2024,CYB
INV01472,C01828,"P00028,P00325,P00117,P00272,P00045",07/06/2025,ST
INV01473,C00590,"P00219,P00183,P00399",17/12/2024,CYB
INV01474,C01817,"P00505,P00336,P00317,P00529",07/12/2024,ST
INV01475,C01053,P00116,09/12/2025,TKO
INV01476,C01072,"P00349,P00118,P00518,P00425,P00101",30/08/2024,ST
INV01477,C01580,"P00216,P00134,P00266",20/01/2024,TKO
INV01478,C00415,P00247,14/03/2025,CYB
INV01479,C01316,"P00505,P00336,P00317",07/07/2024,MK
INV01480,C01389,"P00087,P00027,P00231,P00115,P00214",31/08/2024,TKO
INV01481,C00936,P00425,31/01/2024,MK
INV01482,C01319,"P00386,P00262,P00392,P00515,P00170",02/05/2024,MK
INV01483,C01145,P00026,23/10/2025,TKO
INV01484,C01367,"P00203,P00567",25/04/2024,TKO
INV01485,C00691,P00263,03/09/2024,CYB
INV01486,C01448,"P00529,P00256,P00471,P00416,P00434",27/04/2025,TKO
INV01487,C01158,"P00416,P00199",14/11/2025,MK
INV01488,C01070,"P00194,P00298,P00073,P00083,P00275",13/11/2025,TKO
INV01489,C01506,"P00044,P00446,P00147,P00173,P00088",26/06/2024,TKO
INV01490,C01203,"P00571,P00081,P00269,P00051,P00191",19/05/2025,ST
INV01491,C01485,"P00021,P00181,P00439,P00465,P00548",06/12/2024,CYB
INV01492,C00450,P00220,07/12/2024,TKO
INV01493,C01430,"P00021,P00181,P00439",25/12/2024,MK
INV01494,C01825,"P00505,P00336,P00317,P00559",14/06/2025,TKO
INV01495,C01060,"P00021,P00181,P00439",19/08/2024,MK
INV01496,C00802,"P00107,P00516,P00400,P00247,P00451",03/07/2024,CYB
INV01497,C00083,"P00505,P00336,P00317",20/09/2024,ST
INV01498,C01517,"P00021,P00181,P00439,P00116",20/01/2024,MK
INV01499,C00261,"P00535,P00487,P00167",06/07/2024,MK
INV01500,C01234,"P00021,P00181,P00439,P00569,P00051",19/02/2025,CYB
INV01501,C00921,"P00155,P00069,P00384,P00447",13/05/2025,ST
INV01502,C00853,"P00178,P00534,P00514,P00345,P00187",15/10/2024,TKO
INV01503,C00311,"P00505,P00336,P00317",19/07/2025,CYB
INV01504,C00395,"P00026,P00454,P00368",22/07/2024,CYB
INV01505,C01412,"P00021,P00181,P00439,P00008",07/05/2025,ST
INV01506,C00330,"P00331,P00543",10/04/2025,TKO
INV01507,C00314,"P00269,P00504",23/02/2024,MK
INV01508,C00684,"P00128,P00394,P00340",19/01/2025,TKO
INV01509,C01736,"P00021,P00181,P00439,P00155",04/08/2024,TKO
INV01510,C01193,"P00505,P00336,P00317,P00001,P00036",07/08/2025,ST
INV01511,C00589,"P00081,P00295,P00355,P00070",05/11/2025,TKO
INV01512,C01394,"P00263,P00147,P00405,P00505,P00179",18/07/2025,TKO
INV01513,C00746,"P00020,P00167,P00456,P00445",01/10/2024,MK
INV01514,C01358,"P00499,P00464,P00161,P00165",16/01/2024,ST
INV01515,C00659,"P00036,P00279,P00557,P00459",02/12/2024,ST
INV01516,C00519,"P00505,P00336,P00317,P00486,P00060",07/05/2025,ST
INV01517,C01479,"P00435,P00302",26/05/2024,CYB
INV01518,C00688,"P00076,P00317,P00180,P00309",16/04/2024,TKO
INV01519,C01155,"P00505,P00336,P00317,P00279,P00058",22/05/2025,MK
INV01520,C00363,P00259,09/12/2025,TKO
INV01521,C00536,"P00413,P00507,P00322,P00528,P00214",28/10/2024,TKO
INV01522,C00778,"P00505,P00336,P00317,P00271,P00034",18/06/2024,ST
INV01523,C01228,"P00380,P00023,P00241,P00298,P00035",12/10/2024,TKO
INV01524,C01453,"P00505,P00336,P00317",20/03/2025,MK
INV01525,C01433,"P00011,P00217",06/07/2024,CYB
INV01526,C00049,"P00108,P00294,P00043,P00380",14/03/2025,ST
INV01527,C00816,"P00389,P00040,P00166,P00359",06/10/2024,ST
INV01528,C00930,"P00021,P00181,P00439,P00572,P00478",01/02/2025,TKO
INV01529,C01262,"P00249,P00442",22/10/2024,CYB
INV01530,C01690,"P00277,P00126,P00362,P00121,P00112",12/02/2024,MK
INV01531,C01730,"P00019,P00274,P00222,P00563",07/10/2024,CYB
INV01532,C01629,"P00059,P00200,P00256,P00361,P00523",18/03/2024,TKO
INV01533,C01481,"P00021,P00181,P00439,P00170",31/12/2024,ST
INV01534,C01163,P00496,23/09/2024,CYB
INV01535,C01046,"P00538,P00505,P00024,P00541",09/11/2024,ST
INV01536,C01366,"P00407,P00019,P00092,P00378,P00105",14/06/2024,TKO
INV01537,C00252,"P00505,P00336,P00317,P00352,P00495",07/02/2024,ST
INV01538,C01068,"P00021,P00181,P00439,P00417",15/09/2024,CYB
INV01539,C00702,"P00021,P00181,P00439,P00310",25/04/2025,ST
INV01540,C00804,"P00399,P00574,P00080,P00444",02/03/2025,MK
INV01541,C01584,"P00336,P00427,P00099",17/02/2025,TKO
INV01542,C00484,"P00487,P00435,P00240,P00027",09/08/2024,MK
INV01543,C00896,"P00016,P00467,P00399,P00038,P00494",28/05/2025,MK
INV01544,C00863,P00148,18/12/2025,TKO
INV01545,C00701,"P00505,P00336,P00317,P00193",27/06/2025,TKO
INV01546,C01392,"P00105,P00142,P00014,P00177,P00205",03/03/2025,MK
INV01547,C00542,P00401,26/05/2025,CYB
INV01548,C01501,P00046,13/09/2025,ST
INV01549,C01746,"P00218,P00512,P00133,P00377,P00434",03/10/2024,MK
INV01550,C00194,"P00447,P00477,P00412",24/05/2024,CYB
INV01551,C00716,"P00505,P00336,P00317",19/05/2024,TKO
INV01552,C01363,"P00064,P00297,P00345,P00286",16/10/2024,CYB
INV01553,C01083,"P00021,P00181,P00439,P00305,P00455",17/01/2025,MK
INV01554,C00426,"P00021,P00181,P00439",15/01/2025,ST
INV01555,C00068,P00385,21/05/2024,ST
INV01556,C01711,"P00505,P00336,P00317,P00129,P00248",01/05/2025,MK
INV01557,C00590,"P00505,P00336,P00317,P00061,P00108",19/07/2024,MK
INV01558,C01080,"P00021,P00181,P00439,P00062,P00324",11/01/2025,ST
INV01559,C01588,"P00235,P00267",24/07/2024,TKO
INV01560,C00960,P00030,31/03/2024,CYB
INV01561,C01647,"P00201,P00363,P00216,P00327,P00504",28/08/2024,TKO
INV01562,C01655,"P00135,P00217,P00277,P00113",14/01/2025,TKO
INV01563,C00107,"P00021,P00181,P00439",16/12/2024,MK
INV01564,C01109,"P00102,P00468",25/04/2024,ST
INV01565,C00964,"P00103,P00072,P00161,P00374",14/03/2024,ST
INV01566,C00675,"P00021,P00181,P00439,P00535",12/11/2025,ST
INV01567,C01463,P00113,12/01/2025,CYB
INV01568,C00334,"P00021,P00181,P00439,P00139,P00116",17/02/2024,TKO
INV01569,C01428,"P00021,P00181,P00439,P00514",28/03/2025,TKO
INV01570,C00522,"P00049,P00312",20/08/2025,MK
INV01571,C00687,"P00505,P00336,P00317",10/12/2024,TKO
INV01572,C00976,P00147,06/05/2025,ST
INV01573,C00224,"P00021,P00181,P00439",31/08/2024,TKO
INV01574,C00010,"P00505,P00336,P00317,P00120",20/09/2024,CYB
INV01575,C00086,P00210,09/04/2025,ST
INV01576,C00508,P00384,21/12/2024,MK
INV01577,C01095,P00545,30/05/2024,MK
INV01578,C01086,"P00155,P00267,P00311,P00527,P00474",12/07/2025,ST
INV01579,C01399,"P00351,P00561,P00453,P00362,P00223",26/06/2025,TKO
INV01580,C00668,"P00110,P00454",10/06/2025,ST
INV01581,C00375,"P00505,P00336,P00317,P00467",28/09/2025,ST
INV01582,C00185,"P00505,P00336,P00317,P00163",27/06/2025,MK
INV01583,C01138,"P00253,P00391,P00021",09/04/2025,TKO
INV01584,C01567,"P00021,P00181,P00439",23/12/2024,TKO
INV01585,C01800,"P00505,P00336,P00317",08/08/2025,ST
INV01586,C00968,"P00448,P00434",24/11/2024,ST
INV01587,C01317,P00278,10/05/2024,CYB
INV01588,C01239,"P00337,P00358,P00082",02/01/2024,TKO
INV01589,C01241,"P00081,P00152",12/06/2025,CYB
INV01590,C00707,"P00021,P00181,P00439,P00084",08/11/2024,MK
INV01591,C00964,"P00112,P00122,P00381",09/10/2025,CYB
INV01592,C00235,"P00053,P00531,P00197,P00004,P00210",30/04/2025,ST
INV01593,C00443,"P00505,P00336,P00317,P00405",25/12/2025,TKO
INV01594,C01677,"P00021,P00181,P00439",27/06/2024,TKO
INV01595,C00502,"P00021,P00181,P00439,P00192,P00034",19/08/2025,MK
INV01596,C00457,P00517,04/08/2025,TKO
INV01597,C01663,"P00332,P00572,P00371,P00513,P00042",14/03/2025,MK
INV01598,C00278,"P00068,P00265",31/03/2025,ST
INV01599,C00410,"P00505,P00336,P00317",26/08/2025,TKO
INV01600,C01821,"P00505,P00336,P00317,P00169,P00493",25/08/2025,CYB
INV01601,C01451,"P00505,P00336,P00317,P00217,P00266",10/10/2024,TKO
INV01602,C01084,"P00505,P00336,P00317",07/09/2024,MK
INV01603,C00513,"P00021,P00181,P00439",30/10/2025,ST
INV01604,C01463,"P00523,P00062,P00198,P00030",12/12/2024,CYB
INV01605,C00193,"P00505,P00336,P00317,P00191,P00299",15/06/2024,MK
INV01606,C00777,"P00546,P00445,P00467,P00090,P00034",05/02/2024,TKO
INV01607,C00072,"P00202,P00364,P00189",09/03/2025,TKO
INV01608,C00167,"P00133,P00573",13/04/2025,TKO
INV01609,C00200,P00570,23/05/2024,CYB
INV01610,C01133,"P00052,P00126,P00567,P00133,P00344",23/08/2025,TKO
INV01611,C00191,P00043,07/03/2025,MK
INV01612,C00469,P00021,28/12/2025,MK
INV01613,C00785,"P00193,P00083,P00402,P00364,P00382",22/10/2025,TKO
INV01614,C00701,"P00547,P00397,P00455,P00026",17/03/2025,CYB
INV01615,C00559,"P00349,P00077,P00361,P00553,P00072",05/10/2025,TKO
INV01616,C00868,"P00021,P00181,P00439",24/04/2025,TKO
INV01617,C00831,"P00021,P00181,P00439,P00051",05/05/2025,MK
INV01618,C01093,"P00266,P00554",11/08/2024,ST
INV01619,C00223,"P00021,P00181,P00439",24/07/2024,CYB
INV01620,C01300,"P00021,P00181,P00439,P00499",16/12/2024,TKO
INV01621,C00143,"P00549,P00036",21/12/2025,TKO
INV01622,C01034,P00067,30/12/2024,TKO
INV01623,C00330,"P00505,P00336,P00317",17/11/2024,CYB
INV01624,C00237,"P00512,P00453,P00437,P00433,P00035",02/06/2024,TKO
INV01625,C00732,"P00259,P00187,P00163,P00298",05/07/2024,TKO
INV01626,C00733,"P00400,P00112,P00230,P00245",12/06/2025,MK
INV01627,C01453,"P00505,P00336,P00317,P00377",30/10/2025,TKO
INV01628,C00997,"P00021,P00181,P00439,P00339,P00443",10/06/2025,MK
INV01629,C00555,"P00374,P00529,P00304,P00573",02/06/2024,CYB
INV01630,C01342,P00165,20/12/2025,MK
INV01631,C00720,"P00200,P00069",19/10/2025,TKO
INV01632,C01267,"P00025,P00305,P00203,P00548",07/08/2025,ST
INV01633,C00908,"P00309,P00123,P00120,P00136",19/04/2025,ST
INV01634,C00535,P00382,27/08/2025,MK
INV01635,C01295,"P00254,P00488",17/11/2025,ST
INV01636,C01027,"P00505,P00336,P00317,P00525,P00406",13/06/2024,MK
INV01637,C00571,"P00021,P00181,P00439,P00492,P00429",14/11/2025,TKO
INV01638,C00205,"P00196,P00180",19/07/2024,CYB
INV01639,C00605,"P00505,P00336,P00317",23/03/2024,MK
INV01640,C00641,"P00021,P00181,P00439,P00540,P00466",03/07/2025,TKO
INV01641,C00344,"P00010,P00571",15/05/2025,MK
INV01642,C00818,P00571,28/08/2025,MK
INV01643,C01744,"P00332,P00230,P00566,P00211",25/10/2025,ST
INV01644,C00002,P00447,09/01/2025,MK
INV01645,C01580,P00186,04/07/2025,CYB
INV01646,C00050,"P00348,P00178,P00508",07/11/2025,ST
INV01647,C00660,"P00021,P00181,P00439",20/08/2024,TKO
INV01648,C01642,"P00250,P00025",10/06/2024,ST
INV01649,C00462,"P00407,P00175,P00050,P00418,P00360",10/09/2025,MK
INV01650,C00443,"P00120,P00003,P00045",09/09/2025,TKO
INV01651,C01524,"P00227,P00358,P00293",05/04/2025,TKO
INV01652,C00753,"P00505,P00336,P00317,P00254,P00002",30/03/2025,MK
INV01653,C01186,"P00021,P00181,P00439,P00508,P00488",22/10/2025,TKO
INV01654,C00295,P00275,09/08/2024,TKO
INV01655,C01450,"P00505,P00336,P00317,P00405,P00186",31/08/2024,TKO
INV01656,C00550,"P00505,P00336,P00317,P00508",17/04/2025,MK
INV01657,C00556,"P00213,P00058,P00341,P00028,P00217",08/02/2025,ST
INV01658,C00567,"P00505,P00336,P00317",14/04/2024,MK
INV01659,C00165,"P00021,P00181,P00439,P00339",10/05/2024,TKO
INV01660,C01187,"P00375,P00551,P00116,P00170",14/10/2025,ST
INV01661,C01465,"P00054,P00298",20/12/2024,TKO
INV01662,C00297,"P00063,P00554,P00399",29/12/2024,TKO
INV01663,C00845,"P00222,P00304,P00031,P00474,P00186",13/11/2024,CYB
INV01664,C00652,"P00279,P00084,P00473,P00281",27/06/2025,CYB
INV01665,C00943,"P00505,P00336,P00317,P00571,P00371",31/05/2025,TKO
INV01666,C01520,"P00021,P00181,P00439,P00528,P00386",18/12/2025,ST
INV01667,C00242,"P00375,P00117",16/11/2025,TKO
INV01668,C01190,"P00505,P00336,P00317,P00484",27/04/2025,TKO
INV01669,C00494,"P00505,P00336,P00317,P00563",05/12/2025,MK
INV01670,C01174,"P00021,P00181,P00439,P00340,P00104",13/12/2025,MK
INV01671,C00984,"P00021,P00181,P00439,P00045",30/04/2024,MK
INV01672,C01262,"P00021,P00181,P00439,P00170",12/03/2025,CYB
INV01673,C00157,"P00242,P00451",10/09/2025,ST
INV01674,C00655,"P00557,P00428,P00199",26/06/2025,ST
INV01675,C01494,"P00505,P00336,P00317,P00429",27/03/2025,CYB
INV01676,C00444,"P00021,P00181,P00439",01/06/2025,MK
INV01677,C00075,P00136,20/01/2024,MK
INV01678,C01614,"P00505,P00336,P00317",11/09/2024,MK
INV01679,C00358,"P00021,P00181,P00439,P00280",05/02/2024,ST
INV01680,C01612,P00477,06/02/2025,ST
INV01681,C00800,"P00021,P00181,P00439",06/02/2025,CYB
INV01682,C00472,"P00021,P00181,P00439,P00360,P00153",22/11/2025,MK
INV01683,C01235,P00328,18/12/2025,ST
INV01684,C01635,"P00505,P00336,P00317,P00302,P00253",28/07/2024,MK
INV01685,C01416,"P00176,P00467,P00191,P00059",08/04/2025,CYB
INV01686,C01661,"P00021,P00181,P00439,P00412",18/12/2024,TKO
INV01687,C01300,"P00021,P00181,P00439,P00502,P00492",28/05/2025,TKO
INV01688,C00993,"P00021,P00181,P00439",25/10/2025,TKO
INV01689,C01840,"P00532,P00074,P00044,P00016",08/04/2024,TKO
INV01690,C01280,"P00160,P00394,P00413",28/01/2025,CYB
INV01691,C01110,"P00066,P00408",08/04/2025,MK
INV01692,C00074,P00055,18/10/2025,CYB
INV01693,C00880,"P00505,P00336,P00317,P00431,P00312",01/02/2024,CYB
INV01694,C00867,"P00021,P00181,P00439,P00158,P00360",15/05/2025,TKO
INV01695,C00231,"P00502,P00349",09/06/2024,CYB
INV01696,C01146,"P00021,P00181,P00439,P00433",05/02/2025,TKO
INV01697,C01279,"P00021,P00181,P00439",20/05/2024,ST
INV01698,C00692,"P00292,P00473",10/04/2025,MK
INV01699,C00813,"P00367,P00323,P00264,P00387,P00170",15/09/2024,TKO
INV01700,C01247,"P00320,P00099",24/02/2024,MK
INV01701,C01447,P00251,26/03/2025,ST
INV01702,C00986,"P00505,P00336,P00317,P00570",09/07/2025,CYB
INV01703,C00286,P00169,24/08/2024,MK
INV01704,C00545,"P00057,P00349,P00168",05/05/2025,MK
INV01705,C00056,P00535,20/01/2024,TKO
INV01706,C01545,"P00021,P00181,P00439",16/12/2024,MK
INV01707,C00450,P00158,15/11/2024,TKO
INV01708,C01665,"P00505,P00336,P00317,P00532",15/08/2024,ST
INV01709,C00121,"P00112,P00170,P00474,P00554",19/07/2025,TKO
INV01710,C00885,"P00021,P00181,P00439,P00287",15/10/2025,TKO
INV01711,C01605,"P00110,P00364,P00295",15/12/2024,TKO
INV01712,C00462,"P00388,P00070",09/03/2025,ST
INV01713,C00045,"P00410,P00065,P00389,P00558,P00138",14/10/2024,ST
INV01714,C00840,"P00369,P00277",30/07/2024,ST
INV01715,C01011,"P00505,P00336,P00317,P00439",09/10/2024,CYB
INV01716,C00969,"P00057,P00162",06/08/2024,TKO
INV01717,C00728,"P00253,P00571,P00485,P00049,P00258",31/03/2025,TKO
INV01718,C01203,"P00231,P00061",21/10/2024,CYB
INV01719,C01116,"P00072,P00071,P00366,P00358,P00018",15/02/2024,ST
INV01720,C01473,"P00021,P00181,P00439",05/12/2024,TKO
INV01721,C01690,"P00505,P00336,P00317",05/02/2025,ST
INV01722,C00304,"P00035,P00191",26/09/2025,CYB
INV01723,C01369,"P00021,P00181,P00439,P00053,P00390",10/12/2025,TKO
INV01724,C00790,"P00021,P00181,P00439",06/10/2024,TKO
INV01725,C00545,"P00441,P00449,P00164,P00144",26/11/2024,TKO
INV01726,C00058,"P00093,P00334,P00437,P00169,P00313",31/12/2025,MK
INV01727,C00347,"P00505,P00336,P00317,P00285,P00558",09/09/2025,TKO
INV01728,C00055,"P00021,P00181,P00439",08/09/2025,MK
INV01729,C01479,"P00111,P00199,P00019",04/08/2025,TKO
INV01730,C01509,"P00342,P00438,P00398,P00340",19/02/2024,TKO
INV01731,C00038,"P00021,P00181,P00439",21/12/2025,TKO
INV01732,C00052,P00566,23/08/2025,TKO
INV01733,C01331,"P00164,P00261,P00572,P00045",23/12/2024,ST
INV01734,C00084,"P00021,P00181,P00439",11/06/2024,CYB
INV01735,C00694,"P00021,P00181,P00439,P00199,P00077",29/03/2025,MK
INV01736,C00317,"P00325,P00367,P00391",16/01/2024,TKO
INV01737,C01054,"P00021,P00181,P00439,P00262",04/12/2024,TKO
INV01738,C00702,"P00487,P00460,P00152",26/06/2024,MK
INV01739,C00792,"P00021,P00181,P00439",24/04/2025,CYB
INV01740,C00137,"P00048,P00111,P00076",08/11/2025,TKO
INV01741,C01120,"P00021,P00181,P00439",08/05/2025,MK
INV01742,C01430,"P00324,P00451",28/07/2025,CYB
INV01743,C00476,"P00084,P00215",07/01/2025,TKO
INV01744,C01800,"P00292,P00143",06/10/2024,TKO
INV01745,C01772,P00304,27/04/2024,MK
INV01746,C00737,"P00505,P00336,P00317,P00424,P00327",21/12/2024,MK
INV01747,C00891,"P00574,P00176",07/07/2024,TKO
INV01748,C01512,"P00282,P00065,P00077,P00126,P00390",19/10/2025,MK
INV01749,C00807,"P00007,P00554",27/05/2024,ST
INV01750,C00080,"P00189,P00139,P00143,P00216",18/08/2025,MK
INV01751,C01136,"P00021,P00181,P00439,P00266",08/02/2024,TKO
INV01752,C00392,"P00299,P00326,P00037",02/11/2025,ST
INV01753,C01429,P00370,02/04/2025,CYB
INV01754,C00469,"P00207,P00388,P00351,P00193,P00434",12/10/2025,CYB
INV01755,C01798,"P00029,P00013,P00460,P00527",18/08/2025,TKO
INV01756,C01516,"P00021,P00181,P00439,P00027",23/11/2025,ST
INV01757,C01674,"P00021,P00181,P00439,P00212",14/09/2025,MK
INV01758,C01815,P00419,13/10/2025,CYB
INV01759,C00601,P00542,26/02/2025,ST
INV01760,C01506,"P00563,P00200,P00040,P00534",09/08/2025,ST
INV01761,C00557,"P00239,P00054",24/09/2025,CYB
INV01762,C01156,P00443,19/10/2024,TKO
INV01763,C01323,"P00545,P00129",13/11/2025,ST
INV01764,C00849,"P00263,P00055,P00368,P00286,P00565",17/01/2025,TKO
INV01765,C00628,"P00505,P00336,P00317",10/07/2024,CYB
INV01766,C00257,"P00505,P00336,P00317,P00105",09/07/2025,MK
INV01767,C00452,"P00021,P00181,P00439,P00088,P00027",17/05/2024,MK
INV01768,C00963,"P00021,P00181,P00439,P00342,P00304",16/09/2024,ST
INV01769,C01446,"P00429,P00320,P00355",08/11/2025,TKO
INV01770,C01658,"P00021,P00181,P00439,P00032",01/10/2024,TKO
INV01771,C01458,"P00505,P00336,P00317",04/07/2025,CYB
INV01772,C01151,"P00505,P00336,P00317",12/05/2025,MK
INV01773,C01816,P00430,25/12/2024,ST
INV01774,C00628,"P00505,P00336,P00317,P00188",11/06/2025,ST
INV01775,C00593,"P00245,P00537",08/10/2024,ST
INV01776,C00853,"P00505,P00336,P00317,P00086,P00226",09/10/2025,MK
INV01777,C01212,"P00505,P00336,P00317",05/03/2024,CYB
INV01778,C00135,P00455,18/10/2024,ST
INV01779,C00147,"P00505,P00336,P00317",19/10/2024,ST
INV01780,C00975,"P00261,P00431",29/01/2025,TKO
INV01781,C01718,"P00271,P00421,P00282,P00486",12/09/2024,ST
INV01782,C00193,"P00140,P00020,P00151,P00182,P00190",22/01/2024,MK
INV01783,C00869,"P00204,P00567,P00294,P00123",10/03/2024,CYB
INV01784,C01476,"P00227,P00454,P00388,P00126,P00371",26/01/2025,TKO
INV01785,C00687,"P00279,P00010,P00006,P00542",07/03/2025,ST
INV01786,C00337,"P00505,P00336,P00317",27/06/2024,TKO
INV01787,C00415,"P00257,P00073,P00515,P00456",02/07/2025,MK
INV01788,C00516,"P00182,P00498,P00134",15/05/2025,MK
INV01789,C00299,P00475,27/06/2025,CYB
INV01790,C00991,"P00293,P00076,P00313,P00285",28/09/2024,TKO
INV01791,C01513,"P00054,P00498",12/10/2025,ST
INV01792,C01660,"P00345,P00314,P00384",12/12/2025,TKO
INV01793,C00322,"P00502,P00392,P00187",24/02/2024,TKO
INV01794,C00599,"P00505,P00336,P00317",05/04/2025,ST
INV01795,C01427,"P00465,P00262",10/06/2024,TKO
INV01796,C01805,"P00505,P00336,P00317,P00434",14/02/2024,TKO
INV01797,C00132,"P00505,P00336,P00317,P00408,P00070",04/02/2024,TKO
INV01798,C00818,"P00093,P00514",20/09/2025,TKO
INV01799,C01212,"P00483,P00574",15/01/2025,CYB
INV01800,C01168,"P00172,P00206,P00272",03/11/2024,CYB
INV01801,C01814,"P00021,P00181,P00439",13/09/2025,MK
INV01802,C00197,"P00433,P00072",27/06/2025,CYB
INV01803,C01061,"P00329,P00222,P00078,P00088,P00321",11/01/2025,CYB
INV01804,C00731,P00090,16/01/2025,TKO
INV01805,C00088,"P00344,P00136",01/08/2024,TKO
INV01806,C01390,"P00021,P00181,P00439",12/02/2024,MK
INV01807,C00415,"P00086,P00541,P00347",12/08/2025,ST
INV01808,C00804,"P00226,P00416,P00144",02/02/2024,TKO
INV01809,C00846,"P00103,P00094,P00229",06/05/2024,CYB
INV01810,C01453,"P00021,P00181,P00439",17/03/2024,ST
INV01811,C00563,P00215,01/01/2024,TKO
INV01812,C01697,"P00009,P00088,P00007",21/04/2024,TKO
INV01813,C01246,"P00021,P00181,P00439,P00376,P00344",16/02/2024,MK
INV01814,C01115,"P00273,P00117",15/02/2025,TKO
INV01815,C01714,"P00573,P00188,P00484",08/09/2024,TKO
INV01816,C00343,"P00401,P00090,P00057,P00061,P00067",26/05/2024,MK
INV01817,C01585,"P00129,P00145,P00384,P00559",17/04/2025,TKO
INV01818,C00459,"P00021,P00181,P00439,P00494,P00081",13/02/2024,MK
INV01819,C00124,"P00505,P00336,P00317,P00221,P00237",10/02/2025,TKO
INV01820,C00070,"P00021,P00181,P00439,P00411",08/12/2025,CYB
INV01821,C01279,"P00021,P00181,P00439,P00068,P00411",02/06/2024,TKO
INV01822,C00323,"P00432,P00080",10/09/2024,CYB
INV01823,C00018,"P00021,P00181,P00439",09/01/2024,CYB
INV01824,C01518,P00395,06/01/2025,MK
INV01825,C01423,"P00074,P00483,P00243,P00127,P00436",15/09/2025,ST
INV01826,C01207,"P00317,P00147,P00116,P00237,P00452",23/08/2025,ST
INV01827,C01787,"P00306,P00353,P00507,P00240,P00358",25/02/2025,MK
INV01828,C00073,"P00444,P00131,P00122,P00047",14/08/2025,MK
INV01829,C00248,"P00278,P00570,P00511,P00428",27/07/2024,TKO
INV01830,C00144,"P00570,P00386,P00166",14/11/2024,CYB
INV01831,C01831,P00484,28/06/2024,TKO
INV01832,C00879,"P00505,P00336,P00317,P00217",04/07/2025,ST
INV01833,C01516,P00492,24/07/2025,CYB
INV01834,C01485,"P00372,P00285,P00454,P00509,P00278",15/02/2024,ST
INV01835,C00638,P00565,08/11/2025,TKO
INV01836,C01719,"P00275,P00378,P00300,P00074,P00193",01/08/2024,CYB
INV01837,C00401,P00173,18/12/2025,TKO
INV01838,C01032,"P00294,P00075,P00089",17/02/2024,TKO
INV01839,C00939,"P00271,P00408,P00453,P00403",30/12/2025,TKO
INV01840,C00919,"P00021,P00181,P00439",07/10/2025,ST
INV01841,C01385,"P00021,P00181,P00439,P00565",08/10/2024,CYB
INV01842,C00274,P00558,12/11/2024,MK
INV01843,C00346,"P00020,P00235,P00416",07/12/2024,MK
INV01844,C01602,"P00021,P00181,P00439,P00320",22/10/2025,ST
INV01845,C00552,"P00358,P00461,P00275,P00170",09/12/2025,MK
INV01846,C00859,"P00487,P00304",09/07/2024,ST
INV01847,C01562,"P00021,P00181,P00439",27/03/2025,MK
INV01848,C00804,"P00021,P00181,P00439,P00151,P00323",18/06/2025,TKO
INV01849,C01757,"P00206,P00454",10/08/2025,TKO
INV01850,C00121,"P00505,P00336,P00317",02/01/2024,MK
INV01851,C00504,P00288,29/03/2024,MK
INV01852,C00523,"P00021,P00181,P00439",28/02/2025,MK
INV01853,C01793,"P00332,P00409,P00225",15/02/2025,MK
INV01854,C00022,"P00315,P00117",11/07/2025,ST
INV01855,C00280,"P00288,P00025",14/05/2025,ST
INV01856,C00189,"P00505,P00336,P00317,P00217",03/05/2025,MK
